	name	score	sum
26638	rave	6.5494151350091085	72
26639	crusher	6.5506631663857995	33
26640	central	6.552531289134081	92
26641	dim	6.5546220443509915	125
26642	lcds	6.563428073789921	36
26643	coaxial	6.567946595323145	60
26644	scar	6.575637173247002	57
26645	nis	6.577843632588738	85
26646	effortlessly	6.57799235256151	32
26647	tip	6.579561400834264	99
26648	shortly	6.585391384326653	136
26649	hospital	6.587366245568148	39
26650	tool	6.587654997712438	65
26651	father	6.5905687554668315	69
26652	sub	6.595177329778119	127
26653	associate	6.5959761266497345	125
26654	un	6.596455427061057	167
26655	fee	6.597119062684437	58
26656	tempt	6.603923183566373	56
26657	glow	6.604567868997639	105
26658	confused	6.617942431141393	79
26659	froth	6.618886023918849	59
26660	pump	6.630379399267267	100
26661	binocular	6.63224598985913	27
26662	expand	6.6353916281306455	65
26663	length	6.635845211433589	67
26664	scary	6.636583177463748	68
26665	etrex	6.638137709559502	50
26666	random	6.651543731745588	170
26667	west	6.656657976619403	91
26668	worn	6.657914632737946	83
26669	lansing	6.6596600177671155	64
26670	macs	6.6603260423877195	45
26671	rock	6.660442105437382	63
26672	define	6.6716299247454645	81
26673	logical	6.683544294720905	88
26674	desk	6.684905658611539	92
26675	thier	6.697302128245684	49
26676	napster	6.697589927443173	94
26677	ordinary	6.698589658964795	82
26678	fresh	6.699277943534535	159
26679	playback	6.703967729107098	104
26680	star	6.705822775703308	88
26681	satelite	6.731526852491222	64
26682	triple	6.732853704210224	70
26683	suprised	6.734031558828773	62
26684	english	6.7493631543075665	254
26685	assembly	6.750379737668114	88
26686	sunlight	6.751092843350269	92
26687	stunning	6.76232438728974	29
26688	joke	6.766480770373222	82
26689	minimum	6.768956785185372	130
26690	attachment	6.780666692178127	63
26691	usa	6.780666692178127	127
26692	focal	6.78066669217813	63
26693	prepare	6.785566700506072	149
26694	liked	6.785691544354853	178
26695	turntable	6.789853559592031	59
26696	casual	6.789916033326421	104
26697	intensive	6.800507516295892	52
26698	foam	6.804581755979429	123
26699	male	6.806858656118053	55
26700	distract	6.8159009711476894	115
26701	remain	6.818851415597553	171
26702	lucky	6.8222616649087175	229
26703	detachable	6.825946211019218	69
26704	title	6.832525961197312	112
26705	reboot	6.838614300676404	184
26706	whatsoever	6.839493661597728	88
26707	navigation	6.849489988205504	66
26708	looked	6.850206465012572	65
26709	ghost	6.8511310410037645	71
26710	vivid	6.8512563522758745	38
26711	appropriate	6.854589938194642	148
26712	earphone	6.858599957415287	51
26713	confortable	6.859512710411183	42
26714	noticeably	6.8658560561746445	78
26715	adhesive	6.870033251648376	138
26716	sorry	6.8711653732954145	162
26717	network	6.874513740802412	71
26718	exceeded	6.879930028807823	29
26719	multi	6.88410752461638	118
26720	appear	6.885644937719582	309
26721	fleece	6.886099968978669	42
26722	meter	6.8914143368562355	58
26723	lighter	6.9022629931900745	82
26724	unusual	6.904142474406685	75
26725	wind	6.905517809953411	61
26726	unexpected	6.9055178099534125	61
26727	sing	6.906329104544937	88
26728	acoustic	6.921811410639883	65
26729	lift	6.923222916926028	95
26730	unplug	6.926312676433344	312
26731	mcafee	6.928745058476439	83
26732	develop	6.931558448132956	250
26733	cycle	6.934514616736393	78
26734	greek	6.947280427349392	34
26735	directionally	6.948477300563028	35
26736	browse	6.958951267067651	124
26737	upstairs	6.980756504996982	55
26738	cradle	6.985671983954848	98
26739	lemon	6.9895127615801655	58
26740	ran	6.990907330503992	70
26741	bounce	6.992258151255277	72
26742	fuel	6.992367944059625	27
26743	moderate	6.993779187392272	92
26744	semi	6.994310701131643	57
26745	sitespinner	6.997951022607075	25
26746	vcr	7.0018585387835595	141
26747	independent	7.014809939594299	71
26748	retractable	7.01584158230518	92
26749	higher	7.019021867055937	83
26750	lowepro	7.025991001577633	45
26751	image	7.026667245215752	61
26752	custom	7.039856355295756	73
26753	square	7.041591069200813	83
26754	approach	7.0429498029623465	64
26755	irritate	7.045014839054833	149
26756	scale	7.05089713226822	61
26757	crowd	7.061702384561068	68
26758	buck	7.0705068324043765	50
26759	mess	7.077329084904077	223
26760	kinda	7.0908610261117495	64
26761	excelent	7.092615505756334	37
26762	ebay	7.0933509144223486	118
26763	stretch	7.098581186419505	102
26764	line	7.099356906373156	61
26765	massive	7.1095579033679925	73
26766	ton	7.132103314280382	72
26767	consistently	7.14158298437442	158
26768	updated	7.143420960420153	145
26769	weekly	7.164221183021555	95
26770	musician	7.168556339954693	46
26771	master	7.184362877940014	65
26772	south	7.1861301163029685	95
26773	couch	7.1868244213213	54
26774	avid	7.18984296531924	40
26775	hp	7.200485410438536	292
26776	former	7.202025895792936	72
26777	b	7.203262448481191	74
26778	lifesaver	7.2033455429825475	29
26779	realistic	7.206443024098928	85
26780	works	7.218227838298577	88
26781	age	7.230017209772479	66
26782	playlist	7.233303269902757	109
26783	precise	7.2627848002633835	88
26784	loaded	7.2634512135952445	93
26785	opposite	7.271341515428214	90
26786	study	7.273163376568752	69
26787	macro	7.274261988109728	68
26788	unlimited	7.277355273890201	86
26789	steer	7.283008174237852	107
26790	directional	7.285461671818258	93
26791	report	7.290755920695872	254
26792	verbal	7.2984214910408305	46
26793	stumble	7.301366063816285	66
26794	metal	7.312200140675953	105
26795	iii	7.3163250949244025	33
26796	door	7.329482588264293	93
26797	ef	7.330770987882078	41
26798	cznp	7.335571466680222	25
26799	entirely	7.336664641902135	184
26800	ink	7.346804993491398	110
26801	u2	7.361504181561749	54
26802	sort	7.362805374676559	171
26803	trick	7.378089837644905	89
26804	nikkor	7.378237302434534	55
26805	weird	7.385073000826479	173
26806	measure	7.391554162861673	104
26807	yellow	7.3941319889666435	184
26808	assume	7.398599120409764	299
26809	nevertheless	7.4084928285129115	85
26810	v	7.413041238916501	104
26811	awsome	7.413719907370338	47
26812	sooner	7.413853274317367	77
26813	discontinue	7.4148614062759926	152
26814	lastly	7.42420827231841	149
26815	cf	7.424875834949558	59
26816	turned	7.440969496844293	134
26817	ambient	7.443178963661606	81
26818	stroller	7.4458524637039085	130
26819	determine	7.454619376282835	152
26820	excite	7.457965280419782	260
26821	snow	7.463203857930763	68
26822	yard	7.468022254926968	82
26823	fell	7.4760080730468115	354
26824	cumbersome	7.481010148709055	122
26825	lousy	7.48412823714053	132
26826	bride	7.485569610087415	88
26827	detour	7.491312130608579	51
26828	explain	7.49629932987667	227
26829	repeatedly	7.504164038931779	117
26830	definetly	7.50452949138081	58
26831	mp3s	7.54395356703322	149
26832	spanish	7.552441661792112	78
26833	promptly	7.553877306512463	176
26834	wma	7.565676562378679	143
26835	rely	7.56844054929197	199
26836	wrt54g	7.572842211520937	28
26837	ur	7.574004082798027	76
26838	im	7.584228550581881	147
26839	astonish	7.603955950300767	42
26840	understandable	7.6139529049486825	60
26841	international	7.61995657710437	75
26842	suck	7.625354600434901	159
26843	mechanic	7.632992611195122	85
26844	dish	7.633851173257008	105
26845	fat	7.637629003386515	93
26846	resolve	7.639066432966003	205
26847	post	7.652794758715991	244
26848	king	7.661729182122076	65
26849	economical	7.665795703904594	64
26850	girl	7.667476355451592	56
26851	experienced	7.677262742593403	97
26852	luckily	7.677803308722602	246
26853	nap	7.6968427965630495	69
26854	grade	7.712817991460568	74
26855	told	7.7159040421807	144
26856	washable	7.726567226107121	36
26857	vista	7.729985987248865	190
26858	stupid	7.731874131040809	273
26859	valuable	7.7458682246948385	102
26860	prompt	7.7459755175098275	124
26861	knew	7.7557623816196655	95
26862	center	7.756091042400392	144
26863	apprehensive	7.775218255072996	30
26864	leather	7.778778445545588	100
26865	flip	7.778939605248391	133
26866	quicktime	7.804216972852676	76
26867	skin	7.828987068600631	109
26868	ashamed	7.835634959357251	54
26869	velcro	7.8369030382706475	135
26870	dependable	7.839481695122503	87
26871	sick	7.869897067003097	90
26872	admit	7.877614222885039	135
26873	street	7.881396208076911	64
26874	accord	7.8840557178860315	324
26875	range	7.887215981308137	95
26876	virus	7.892810332746833	109
26877	outgrow	7.8969231902765396	58
26878	programmable	7.901251710918465	72
26879	interior	7.902392350413777	85
26880	admittedly	7.9197239582862835	81
26881	articulate	7.946885630516201	53
26882	duplex	7.962202375636699	59
26883	names	7.964351408511537	79
26884	art	7.964351408511537	79
26885	wifi	7.964727821015869	77
26886	kitchen	7.9693037429246685	99
26887	snug	7.969742285218438	85
26888	absolute	7.9938948700886225	86
26889	weigh	7.997974672682683	88
26890	overheat	8.000338378169175	89
26891	avoid	8.00473334742417	401
26892	keyboard	8.03635790330572	253
26893	progressive	8.043290523384428	101
26894	register	8.047902286114283	198
26895	seamlessly	8.049085489099824	64
26896	pros	8.052724417945589	103
26897	p	8.053647201121487	68
26898	stress	8.056411887133333	82
26899	iriver	8.085197070021948	133
26900	slide	8.088582180869722	221
26901	dash	8.089231026815499	89
26902	overly	8.099141586085986	115
26903	alive	8.100882668576743	68
26904	wrist	8.102446457690496	77
26905	nt	8.108745977642279	59
26906	backup	8.118776478245595	124
26907	zoom	8.12430299854176	82
26908	dvr	8.126077171703278	125
26909	frequent	8.131992344320517	174
26910	waterproof	8.14528872656055	48
26911	button	8.151020061824491	212
26912	tag	8.151819866459766	57
26913	utilize	8.15288868767003	74
26914	promise	8.155743470576464	242
26915	trash	8.170796649178559	84
26916	pal	8.186886044046702	56
26917	comic	8.206346702515352	62
26918	tap	8.216295073351198	167
26919	wrt	8.232131741630898	35
26920	picture	8.245751959582162	160
26921	mark	8.249806889827816	143
26922	rma	8.254619330177206	62
26923	vibrant	8.262391484891626	61
26924	noticed	8.287503064366453	194
26925	robust	8.29185838120986	74
26926	teach	8.297479672822929	72
26927	fish	8.30517695861348	124
26928	pc	8.31344587313783	141
26929	constant	8.316957303261548	267
26930	instantaneous	8.319399020742651	60
26931	guy	8.324241128318567	71
26932	picky	8.324641364227077	147
26933	brown	8.328094303117178	70
26934	reply	8.332631951189688	103
26935	process	8.335950696982021	146
26936	pop	8.34047316275122	300
26937	substantial	8.341963666523023	93
26938	stream	8.345746351836627	114
26939	max	8.35000279375182	102
26940	britax	8.36210553855643	52
26941	tree	8.373237073705994	82
26942	jealous	8.37468600080256	40
26943	awhile	8.383859500621906	132
26944	wet	8.390659931219357	118
26945	cd	8.390659931219357	118
26946	pen	8.404685992729263	147
26947	either	8.412557213684092	318
26948	g	8.414666768861833	136
26949	detect	8.419720172888868	206
26950	sophisticated	8.425791776000235	76
26951	ensure	8.432288863431983	133
26952	shape	8.434992050912225	136
26953	hidden	8.441070880717469	108
26954	pod	8.441128185114419	82
26955	tuck	8.445002949094816	78
26956	lap	8.445945288680573	109
26957	equivalent	8.44656053757455	140
26958	crank	8.459363546244989	144
26959	bible	8.467153394468802	37
26960	backpack	8.468850826550144	70
26961	troubleshoot	8.477272346792175	111
26962	throw	8.482881154771531	375
26963	novice	8.48609178538752	85
26964	relax	8.488040862932278	52
26965	strange	8.509140900529593	238
26966	rapid	8.510038344801115	58
26967	considerably	8.512288603466681	124
26968	item	8.52699856526667	132
26969	opt	8.535406806643937	141
26970	composite	8.544764092608082	147
26971	corrupt	8.547595950703432	140
26972	freeze	8.548218510957343	297
26973	boost	8.564131382632251	94
26974	sight	8.568847340127329	96
26975	immediate	8.576108943743263	64
26976	hide	8.578350339221169	110
26977	forest	8.582320070218309	78
26978	effectively	8.584871203582798	119
26979	motionbased	8.59127712766212	69
26980	san	8.603161671015412	122
26981	input	8.605263088849169	154
26982	mid	8.608792316492249	132
26983	content	8.609173588847506	161
26984	common	8.610692649808033	454
26985	fabric	8.614950387022668	127
26986	usage	8.61604334229612	133
26987	proprietary	8.62032391931933	235
26988	carefully	8.621018107896917	267
26989	ups	8.626373441916607	177
26990	ifi	8.63487891172576	34
26991	integrate	8.636460506614357	133
26992	occasional	8.641772386822527	197
26993	position	8.642776020456871	156
26994	hdmi	8.644819878235813	147
26995	exceptionally	8.645887759619121	81
26996	equally	8.65094692757141	123
26997	practically	8.653712093426941	155
26998	rotate	8.66713333368163	115
26999	apparently	8.668599384494406	478
27000	uv	8.679476964726247	47
27001	anytime	8.680541396455043	97
27002	therefore	8.68500657382371	281
27003	xp	8.685985496921742	259
27004	scangauge	8.694920385664616	59
27005	draw	8.696640871370668	146
27006	lense	8.697602243588667	45
27007	construct	8.701044314913268	121
27008	naturally	8.702351801973773	97
27009	public	8.704039678987575	128
27010	mega	8.712692630748128	82
27011	friend	8.717427616193143	79
27012	ive	8.735506214089321	116
27013	tim	8.738265135454496	151
27014	headset	8.741406514181351	149
27015	cod	8.745129724694225	71
27016	frankly	8.746388406184444	125
27017	announce	8.751404674916834	75
27018	ii	8.759161207744226	73
27019	modem	8.759350853577379	81
27020	ordered	8.761462064049532	177
27021	renew	8.765581080079231	96
27022	arrived	8.768192186667402	59
27023	interest	8.782505144733593	139
27024	iso	8.7869377434108	72
27025	hiss	8.790554955186971	178
27026	tighten	8.792329907280461	155
27027	xm	8.794262643305807	55
27028	mpg	8.799232985208791	53
27029	lbs	8.814390453428649	115
27030	sent	8.827501234717895	128
27031	critical	8.84827571964887	176
27032	necessarily	8.849384320255714	103
27033	regardless	8.850896318769179	186
27034	wrt54gl	8.852024003308292	37
27035	lightning	8.865887921337796	59
27036	exercise	8.88833925440323	131
27037	fade	8.888387374325275	121
27038	kid	8.896853445875422	110
27039	introduce	8.911488026793998	89
27040	heat	8.91551888358817	132
27041	xbox	8.927503349043757	68
27042	compete	8.92755840713027	107
27043	micro	8.93001916530572	121
27044	hunt	8.936105426236606	84
27045	exchange	8.944394640489055	139
27046	slip	8.954674271196225	175
27047	printer	8.978950603789325	273
27048	corpse	8.981123589592965	84
27049	gift	9.000506316890817	88
27050	cook	9.000506316890817	88
27051	surprising	9.005789929802729	67
27052	skype	9.017157620442703	78
27053	console	9.021974283954275	68
27054	tweak	9.024386628660864	133
27055	breathe	9.031662279077194	81
27056	experiment	9.034098642756838	121
27057	electrical	9.05491350748166	193
27058	photos	9.06734175983803	88
27059	flashlight	9.072946205231569	153
27060	astound	9.074104286963726	58
27061	unreliable	9.074779063014386	112
27062	vary	9.08604794927508	139
27063	accomplish	9.090319246105565	93
27064	xt	9.097766337512489	75
27065	left	9.104777873155689	239
27066	american	9.112581342271088	137
27067	contain	9.113619742418061	131
27068	psp	9.142669669668166	82
27069	usable	9.145240720799931	200
27070	honest	9.189371635645598	130
27071	weather	9.190129447537995	75
27072	coat	9.22313330212794	78
27073	contrary	9.224626473300338	96
27074	crib	9.227962092735464	49
27075	cant	9.265262190013274	173
27076	animate	9.266402911889688	93
27077	generic	9.275698298682908	151
27078	bore	9.295055196093298	119
27079	eat	9.297940141702918	131
27080	specs	9.320673948331905	120
27081	solidly	9.36030880829226	70
27082	happily	9.3781744321872	89
27083	resistant	9.39068572469675	117
27084	mind	9.410605589330986	136
27085	identical	9.411460444385472	172
27086	cry	9.420577321391344	114
27087	technician	9.425539342095627	100
27088	tired	9.437305844445556	137
27089	rural	9.461780496622792	131
27090	dust	9.465385939324547	128
27091	broken	9.476663401498689	282
27092	mile	9.477507914235623	159
27093	eq	9.477896407217363	137
27094	proven	9.479064900847245	83
27095	issue	9.487113531238206	204
27096	responsive	9.49454502840724	111
27097	toys	9.497767544374927	78
27098	tom	9.49958945322301	65
27099	firmware	9.512965435957007	294
27100	ten	9.529661352470884	163
27101	nimh	9.543539918082756	78
27102	potential	9.558807848731961	220
27103	included	9.563007128178274	127
27104	complaint	9.565939944202425	106
27105	fan	9.581670771648874	152
27106	willing	9.602525302800627	316
27107	pdf	9.60837166337734	119
27108	interfere	9.614723938033906	129
27109	com	9.621260597401356	117
27110	ram	9.622294801398649	134
27111	voice	9.644880052725876	144
27112	time	9.651541196499537	106
27113	desire	9.65518750870105	202
27114	gorgeous	9.662096944508182	94
27115	olympus	9.663328971854305	92
27116	www	9.666667659686732	65
27117	jog	9.683752025828946	122
27118	silver	9.72662941291408	78
27119	mapquest	9.731059301874533	82
27120	cord	9.732321601506694	142
27121	female	9.762851998203468	86
27122	survive	9.771061672391603	97
27123	calibrate	9.771109084277848	96
27124	roll	9.779078193384914	129
27125	heavily	9.7889514139138	117
27126	label	9.80488050617151	158
27127	sennheiser	9.815812123170812	94
27128	technically	9.85536365986114	118
27129	share	9.861667328436189	155
27130	shake	9.876287998841736	118
27131	apart	9.90512874460568	422
27132	transmitter	9.929437960163117	189
27133	assemble	9.930407014746605	187
27134	unusable	9.946586680301843	171
27135	jump	9.947206922974727	178
27136	downside	9.956429206807329	109
27137	photo	9.978837649520708	132
27138	tightly	9.984351424118193	119
27139	locally	10.01086965679299	101
27140	model	10.011198897682297	138
27141	feed	10.016915864981677	160
27142	uninstalling	10.032491405511763	101
27143	wake	10.04712327254735	169
27144	flimsy	10.049973435158886	262
27145	macbook	10.0534604772477	77
27146	ideal	10.059692776798363	155
27147	continuous	10.067902482060605	119
27148	readable	10.068985627027617	112
27149	entertain	10.079547457985104	106
27150	accessible	10.086079173209198	133
27151	serve	10.104035374184187	176
27152	notebook	10.12494019896765	85
27153	raise	10.13292318751992	130
27154	indoor	10.14963233204881	110
27155	handset	10.156502860414571	126
27156	eos	10.168154358685461	60
27157	spent	10.20051829796717	261
27158	maintain	10.210285231978961	108
27159	microsoft	10.236818406782122	544
27160	ample	10.237085326147199	77
27161	frustrate	10.243039277224392	450
27162	color	10.245973666293061	167
27163	wrap	10.267484257810008	162
27164	enhance	10.271064497011904	99
27165	rebel	10.273714171518609	68
27166	estimate	10.286961650898828	115
27167	versatile	10.298784084261971	78
27168	odd	10.301868361476828	233
27169	netgear	10.335283582373444	104
27170	surf	10.335812424383716	134
27171	modern	10.360996484363007	135
27172	christmas	10.389697683755863	229
27173	correctly	10.393718756287964	524
27174	e260	10.439239894722744	85
27175	worthless	10.445740898594863	109
27176	purse	10.451023888791608	62
27177	skip	10.454912231963588	421
27178	hurt	10.465596205424376	165
27179	calculate	10.467015319976932	109
27180	dashboard	10.472109795221721	83
27181	shot	10.48162702190826	130
27182	accessory	10.486153406396392	106
27183	eliminate	10.494232237077217	128
27184	summary	10.50383490863742	198
27185	steep	10.524175319164293	86
27186	height	10.526742803601982	131
27187	advertised	10.529687154266863	215
27188	silent	10.53060257530684	100
27189	fancy	10.548381098096687	176
27190	freeway	10.556536543178334	122
27191	shred	10.575377830252933	191
27192	approximately	10.595169902339112	172
27193	ipal	10.604924862737171	72
27194	comprehensive	10.61281423151942	76
27195	expandable	10.61550742771549	102
27196	capture	10.643477893140854	97
27197	hopefully	10.647189573911657	360
27198	exclusively	10.649798951533995	80
27199	grant	10.687781580996136	166
27200	menu	10.69222521130785	265
27201	net	10.739258535030249	199
27202	safely	10.748309695547173	114
27203	near	10.750410486988768	172
27204	cross	10.752061397673547	125
27205	happen	10.768422103827778	1150
27206	guess	10.78229788250175	476
27207	component	10.787791396043367	177
27208	upper	10.794171845376614	170
27209	visit	10.821990557459193	120
27210	dedicate	10.83694917169058	149
27211	spectacular	10.837661392501099	86
27212	error	10.84746471562813	122
27213	block	10.849565312912103	273
27214	photographer	10.854989399505714	61
27215	forth	10.858119026049447	186
27216	acceptable	10.864425697254038	289
27217	unacceptable	10.871410452667728	140
27218	typically	10.884383545259631	169
27219	prove	10.885193830223232	128
27220	mb	10.885933610671964	96
27221	amateur	10.892347558711677	63
27222	crazy	10.902475648759253	196
27223	eventually	10.910618835299575	562
27224	mixed	10.930864059755995	144
27225	convince	10.947777150462844	139
27226	clip	10.957148621453657	179
27227	steady	10.958155695015984	113
27228	crush	10.95945649394199	103
27229	rechargable	10.973199721888335	152
27230	colorful	10.973370828428363	96
27231	angle	10.974204619145935	165
27232	care	11.027595332350154	204
27233	rest	11.049178730456054	181
27234	invaluable	11.051029941814711	65
27235	level	11.066129521737777	161
27236	froze	11.07968600351548	97
27237	mouse	11.121941509244516	298
27238	vertical	11.128323368078387	248
27239	pricey	11.130305396402168	104
27240	ride	11.16117373389309	123
27241	built	11.175220176650868	135
27242	possibly	11.181722360063029	269
27243	elegant	11.191484701761393	107
27244	replacement	11.19226899858042	236
27245	significant	11.211613035642737	265
27246	unbeatable	11.225553036225689	66
27247	birthday	11.226512357199061	99
27248	cute	11.226744545355857	179
27249	reach	11.229980366156411	199
27250	head	11.231045675948325	208
27251	alot	11.241796508287122	164
27252	park	11.254168911113407	109
27253	hesitate	11.269889090646913	85
27254	equal	11.278218710541733	118
27255	practical	11.278398274202411	198
27256	prime	11.27922954250895	105
27257	samsung	11.288326710600073	244
27258	primary	11.290464937014079	223
27259	barely	11.31905083510835	515
27260	urban	11.332518672132235	156
27261	encounter	11.376674369041586	214
27262	info	11.38338123216568	233
27263	lens	11.397316914266536	157
27264	hundred	11.437646621671917	164
27265	c	11.44393613211756	177
27266	grand	11.4550807967522	125
27267	rare	11.470882228020553	122
27268	slingbox	11.478556812082605	102
27269	os	11.488360088979805	191
27270	technical	11.499537421568315	601
27271	state	11.516433968300845	479
27272	seriously	11.545843549492304	295
27273	camp	11.572279541771133	110
27274	busy	11.587225694721742	181
27275	awkward	11.599186268494151	188
27276	traditional	11.62304320740919	135
27277	oppose	11.624093818859528	155
27278	warn	11.62535333279243	510
27279	handheld	11.633932473211875	118
27280	bean	11.635665808518052	100
27281	virusscan	11.657333715051605	100
27282	sufficient	11.670651909415716	167
27283	extensively	11.699680784432832	110
27284	window	11.708722167014908	152
27285	kit	11.719349160995623	121
27286	gym	11.723572942458933	141
27287	pleasant	11.7846525921473	124
27288	bundle	11.787887389337394	243
27289	catch	11.789388919500789	223
27290	upcoming	11.797605607536518	93
27291	slingshot	11.799954994551971	61
27292	phenomenal	11.803692721769307	83
27293	gotten	11.817817250835605	181
27294	matter	11.824269757823012	243
27295	inch	11.842416474935884	229
27296	fortunately	11.855301372447874	252
27297	obviously	11.874248326927194	455
27298	upgraded	11.881464026046224	212
27299	album	11.905665701472097	234
27300	desktop	11.91389706588305	181
27301	recognize	11.924727452658095	692
27302	classic	11.930583653359195	148
27303	ease	11.942177100911891	91
27304	shower	11.986527700529747	99
27305	narrow	12.025864400888539	189
27306	gear	12.036245423904862	112
27307	securely	12.066515040527117	168
27308	step	12.076193566017194	144
27309	pass	12.088092867275947	238
27310	impossible	12.105873362659965	597
27311	depth	12.152585487218001	107
27312	comment	12.15721909164944	159
27313	borrow	12.179852433735899	105
27314	subject	12.201351348307734	160
27315	uncomfortable	12.204485437181619	376
27316	nearby	12.218170163946045	155
27317	charger	12.244601114241721	172
27318	regularly	12.249613388869195	209
27319	thought	12.283080725836392	281
27320	funny	12.283942911762212	211
27321	backlight	12.288229559462303	242
27322	face	12.29479525782244	210
27323	added	12.322931594670065	123
27324	respond	12.326282213266005	214
27325	north	12.339424912203016	168
27326	answer	12.386550691467841	450
27327	balance	12.40788635089718	128
27328	specifically	12.433322142966864	246
27329	shutter	12.437287960594409	85
27330	memory	12.447988706611133	98
27331	ice	12.467193972646966	89
27332	agree	12.495748079495547	444
27333	extreme	12.508184145355616	140
27334	file	12.519060563892728	348
27335	copy	12.519582115611598	311
27336	logitech	12.521383300696552	280
27337	mode	12.546707783481946	216
27338	configure	12.550994320833006	154
27339	note	12.556249498567574	342
27340	combine	12.564416682597331	162
27341	recieved	12.576092784954774	215
27342	slim	12.596237688739253	132
27343	scanner	12.63167496163666	205
27344	virtual	12.651917324657635	164
27345	apply	12.690556345563063	268
27346	scroll	12.701126289862925	271
27347	confuse	12.706017360369664	340
27348	dvds	12.706184171834865	244
27349	obvious	12.725369125405813	309
27350	arrival	12.789501334420411	108
27351	stud	12.790336789860273	71
27352	infant	12.812246509032564	155
27353	aware	12.823054430118413	395
27354	unbelievable	12.857392729886179	107
27355	flawless	12.868139256051442	97
27356	pouch	12.882690346858785	163
27357	recharge	12.93506621261842	223
27358	newborn	12.935296039058466	150
27359	address	12.956516965421601	306
27360	commercial	12.981943238940305	183
27361	aside	13.015359217281384	219
27362	rout	13.022966636533322	234
27363	amazed	13.048255805199464	81
27364	arm	13.050251005851724	170
27365	afraid	13.067058578028355	191
27366	tricky	13.080703824782622	180
27367	chest	13.080868571509471	144
27368	dont	13.08409574161565	310
27369	significantly	13.092857966078187	229
27370	bang	13.107501833368994	128
27371	minute	13.143718698490336	181
27372	audiophile	13.148655685279104	128
27373	cut	13.152483015075369	424
27374	purpose	13.171037590792489	327
27375	confident	13.203351680128815	111
27376	noisy	13.211196430000058	276
27377	dslr	13.216136354173784	82
27378	rip	13.220268278266756	320
27379	typical	13.226482895914463	262
27380	bjorn	13.22783936075756	166
27381	release	13.258637872500675	303
27382	tire	13.277281718207217	177
27383	musical	13.277624686525304	173
27384	remarkable	13.29737546204684	101
27385	bite	13.299534849173265	185
27386	cause	13.330279402950685	682
27387	importantly	13.336304420853105	151
27388	filter	13.382443161436756	205
27389	tremendous	13.402885470702168	109
27390	accurately	13.456348315913045	138
27391	regard	13.45943304463241	264
27392	internet	13.462746892571294	482
27393	extensive	13.467508745492365	147
27394	camera	13.476613900726168	138
27395	frequently	13.480772700686135	394
27396	mic	13.495014202856087	266
27397	surround	13.501587492759926	197
27398	acquire	13.504083432707064	265
27399	widescreen	13.526379834858695	162
27400	hat	13.550362917134912	157
27401	dynamic	13.55114796413526	121
27402	emily	13.571396088928642	182
27403	w	13.575544133410187	275
27404	initial	13.578365577489256	383
27405	nervous	13.584816035137539	125
27406	lower	13.587619836630076	216
27407	constantly	13.605270648528721	620
27408	native	13.619961531403296	130
27409	installed	13.640975197634509	317
27410	brilliant	13.650654864129462	123
27411	lack	13.724848984086346	381
27412	strap	13.727388908390221	190
27413	lots	13.73242717048208	165
27414	encode	13.777601887657086	172
27415	fair	13.801076259710285	333
27416	optional	13.81131907783666	184
27417	forever	13.815283189536913	394
27418	polish	13.838217776646307	116
27419	audible	13.858894449767993	325
27420	manage	13.888921536514065	350
27421	minimal	13.934947624761287	231
27422	thoroughly	13.945723504191026	145
27423	damage	13.960071772798194	290
27424	expire	13.964982576342676	144
27425	attempt	13.97170527926539	250
27426	advanced	13.973262243938628	151
27427	delight	13.98152575825267	87
27428	complex	13.987230613593411	176
27429	individual	14.01567804938604	232
27430	prefer	14.020313594107506	247
27431	interesting	14.070072128990533	149
27432	plasma	14.07259894141774	178
27433	separately	14.080251228966892	192
27434	noticeable	14.135802371265203	276
27435	weak	14.15304956543064	526
27436	describe	14.155151896387045	294
27437	i5	14.159963197720547	164
27438	fi	14.185643554460027	143
27439	dd	14.192949446157439	70
27440	chose	14.241035584203637	165
27441	kick	14.257832282076425	155
27442	song	14.278074116750627	363
27443	poorly	14.327799780886536	341
27444	bunch	14.328525201417227	184
27445	appreciate	14.33510840507864	181
27446	secure	14.352781659140572	204
27447	enjoyable	14.356007851029775	123
27448	natural	14.362078487913196	158
27449	explore	14.366736876431851	143
27450	drill	14.407649912178602	140
27451	customizable	14.411897681112428	125
27452	empty	14.414776269282529	269
27453	smoothly	14.454482568222685	177
27454	proper	14.492651386145251	232
27455	n	14.498373841515294	243
27456	repair	14.524175661627655	211
27457	electric	14.559359785824096	158
27458	radio	14.569273560457225	327
27459	unable	14.602016224471415	378
27460	unfortunately	14.655456639733982	950
27461	child	14.690991943001324	214
27462	visible	14.696913165849507	215
27463	ue	14.763772096217108	132
27464	device	14.789068885087733	421
27465	thick	14.7958213268913	216
27466	wire	14.798398244965675	322
27467	limited	14.83458375305798	349
27468	customize	14.84827858715503	147
27469	fix	14.910589200633964	1135
27470	awful	14.949927361211882	255
27471	thank	14.969585066751357	175
27472	greatly	14.977624229356458	193
27473	oh	14.978466731969887	348
27474	stay	14.979329726258454	766
27475	retail	15.02340939708662	278
27476	mini	15.027606714296903	175
27477	tilt	15.049796475123294	176
27478	home	15.05355641809844	193
27479	bike	15.11184058352726	170
27480	reccomend	15.134096190247886	117
27481	lock	15.138409207785536	578
27482	indeed	15.141990579597199	244
27483	rental	15.164916268861383	135
27484	manually	15.193867471051162	561
