	1	2	3	4	5	score	sum
wolverine	0	0	0	1	9	0.4997965730219448	10
stopped	2	0	0	5	3	0.1224593312018546	10
prohibitive	3	0	1	1	5	-0.42414181997875644	10
adult	0	0	1	1	8	0.498498817743263	10
akin	1	1	1	2	5	-0.1224593312018546	10
command	0	1	3	2	4	-0.31757447619364365	10
annually	2	1	1	4	2	-0.31757447619364365	10
hollywood	0	0	0	5	5	0.42414181997875655	10
elapsed	0	0	2	3	5	0.31757447619364365	10
myfi	1	0	1	5	3	0.31757447619364365	10
cow	1	1	0	1	7	0.45257412682243336	10
formatting	2	2	0	2	4	-0.48201379003790845	10
iboc	2	8	0	0	0	0.4990889488055994	10
trendnet	1	3	0	0	6	-0.1224593312018546	10
superglue	0	4	3	2	1	-0.2310585786300049	10
mixer	1	1	0	2	6	0.31757447619364365	10
faux	0	1	1	4	4	0.0	10
overfill	1	0	2	1	6	0.31757447619364365	10
hobby	0	0	0	2	8	0.4990889488055994	10
toilet	2	0	0	4	4	-0.31757447619364365	10
playing	0	1	3	1	5	0.0	10
platform	2	0	0	6	2	0.3807970779778823	10
revive	2	1	3	2	2	-0.42414181997875644	10
tote	0	1	0	2	7	0.4890130573694068	10
inspect	2	1	2	1	4	-0.48201379003790845	10
traveldrive	8	0	0	0	2	0.48201379003790845	10
conservative	0	0	0	2	8	0.4990889488055994	10
minidisc	0	1	2	0	7	0.47068776924864364	10
fist	3	1	0	2	4	-0.4890130573694068	10
r10	3	1	0	4	2	-0.42414181997875644	10
splitter	0	0	0	6	4	0.48201379003790845	10
downstairs	2	0	1	4	3	-0.2310585786300049	10
writer	0	0	2	2	6	0.45257412682243336	10
changeable	0	0	0	4	6	0.48201379003790845	10
ues	0	0	0	1	9	0.4997965730219448	10
surprized	0	0	0	1	9	0.4997965730219448	10
soften	0	0	0	5	5	0.42414181997875655	10
doa	1	0	4	4	2	-0.17917869917539297	11
envelope	0	7	0	1	3	0.31757447619364365	11
rec	0	0	1	1	9	0.4994472213630764	11
glitch	1	0	2	4	4	-0.2772998611746912	11
longtime	2	1	1	2	5	-0.42414181997875644	11
tiger	1	1	0	4	5	-0.1224593312018546	11
inital	1	1	1	1	7	0.3807970779778823	11
listenable	1	1	1	4	4	-0.3519528019683105	11
cooler	0	1	1	1	8	0.49330714907571527	11
aiwa	0	0	0	7	4	0.49330714907571527	11
iffy	0	1	1	5	4	0.31757447619364365	11
zenith	6	2	0	0	3	-0.2310585786300049	11
msrp	0	0	5	2	4	0.0	11
lat	2	0	0	6	3	0.31757447619364365	11
messenger	1	2	1	1	6	-0.1224593312018546	11
meaningful	1	1	1	4	4	-0.3519528019683105	11
supportive	2	1	0	3	5	-0.3807970779778824	11
opteka	1	0	1	6	3	0.42414181997875655	11
intolerable	3	3	2	0	3	-0.49872898373691865	11
endure	0	2	2	3	4	-0.42414181997875644	11
doom	5	3	1	0	2	-0.31757447619364365	11
chip	0	0	1	4	6	0.45257412682243336	11
cabin	0	3	0	4	4	-0.3519528019683105	11
absynth	0	0	0	0	11	0.49998329857815205	11
mc	0	2	0	5	4	0.2310585786300049	11
clicked	5	1	1	3	1	-0.4525741268224332	11
mo	1	1	2	3	4	-0.4525741268224332	11
grippy	3	1	1	2	4	-0.49592986228410385	11
harmful	2	5	0	0	4	-0.3807970779778824	11
instrumental	1	1	1	6	2	0.3807970779778823	11
humid	3	1	1	1	5	-0.48201379003790845	11
aperture	0	2	1	1	7	0.42414181997875655	11
supposed	3	2	2	1	3	-0.4996646498695335	11
restrain	2	0	3	3	3	-0.48201379003790845	11
throughput	4	0	1	2	4	-0.49908894880559934	11
outright	1	3	0	2	5	-0.42414181997875644	11
noice	0	0	1	4	6	0.45257412682243336	11
ccd	0	3	2	3	3	-0.48704627246930415	11
replay	2	1	1	0	7	0.1224593312018546	11
auxillary	1	0	2	4	4	-0.2772998611746912	11
kirby	0	0	0	1	10	0.4999251537724895	11
trojan	5	1	0	1	4	-0.49330714907571516	11
mask	1	1	0	2	7	0.42414181997875655	11
perplex	2	1	1	5	2	-0.1224593312018546	11
wrapped	0	1	2	2	6	0.31757447619364365	11
bummer	1	1	1	0	8	0.47068776924864364	11
guitar	1	0	0	2	8	0.49330714907571527	11
muddle	3	0	1	0	7	0.0	11
clueless	2	1	0	2	6	-0.1224593312018546	11
exposure	1	0	0	1	9	0.498498817743263	11
proficient	2	0	1	4	4	-0.4046505351008905	11
cannon	0	0	0	3	8	0.498498817743263	11
risky	1	1	1	4	4	-0.3519528019683105	11
fond	0	1	1	8	1	0.49752737684336534	11
birth	2	2	4	0	3	-0.3807970779778824	11
feeder	1	3	0	4	3	-0.3807970779778824	11
upconverted	0	0	2	7	2	0.49330714907571527	11
batter	2	1	1	4	3	-0.3807970779778824	11
garish	1	1	2	3	4	-0.4525741268224332	11
context	4	0	1	3	3	-0.4994472213630764	11
sx	0	3	0	4	4	-0.3519528019683105	11
hated	1	1	0	2	7	0.42414181997875655	11
alignment	1	2	2	2	4	-0.48201379003790845	11
sq	0	0	0	6	5	0.47068776924864364	11
nxt	4	0	0	3	4	-0.49908894880559934	11
eleven	2	0	2	3	4	-0.4706877692486437	11
nutshell	1	1	1	4	4	-0.3519528019683105	11
suspend	1	2	2	5	1	0.0	11
x3	3	0	0	1	7	0.1224593312018546	11
organizer	3	0	2	2	4	-0.49330714907571516	11
fried	4	1	0	1	5	-0.49330714907571516	11
hwy	2	1	1	3	4	-0.48201379003790845	11
repeated	4	1	1	1	4	-0.49908894880559934	11
unplayable	7	2	2	0	0	0.48201379003790845	11
deter	0	0	1	4	6	0.45257412682243336	11
nod32	0	1	0	1	9	0.4990889488055994	11
aweful	2	4	3	1	1	-0.2310585786300049	11
v1	1	0	2	4	4	-0.2772998611746912	11
oral	0	0	1	10	0	0.4999251537724895	11
revolutionize	0	0	1	2	8	0.49752737684336534	11
inherit	1	2	0	2	6	0.0	11
org	1	0	0	1	9	0.498498817743263	11
indefinitely	2	1	0	3	5	-0.3807970779778824	11
thal	5	6	0	0	0	0.47068776924864364	11
settings	0	2	1	3	5	-0.1224593312018546	11
feather	1	1	0	2	7	0.42414181997875655	11
numerical	1	1	3	3	3	-0.4706877692486437	11
beach	1	0	1	2	7	0.45257412682243336	11
steve	0	1	0	3	7	0.48201379003790845	11
principal	3	1	1	2	4	-0.49592986228410385	11
quietcomfort	1	0	2	2	6	0.2310585786300049	11
boast	0	4	1	2	4	-0.4859363729567545	11
athena	0	1	0	1	9	0.4990889488055994	11
matching	0	0	0	6	5	0.47068776924864364	11
incentive	1	0	0	2	8	0.49330714907571527	11
orange	0	0	2	5	4	0.3807970779778823	11
polarize	0	0	5	1	5	-0.1224593312018546	11
baught	1	1	1	2	6	0.1224593312018546	11
lever	1	0	2	4	4	-0.2772998611746912	11
improper	2	1	2	2	4	-0.4890130573694068	11
rant	3	1	1	2	4	-0.49592986228410385	11
dispose	4	0	1	2	4	-0.49908894880559934	11
buffer	2	1	2	1	5	-0.4525741268224332	11
mainstream	0	2	0	3	6	0.31757447619364365	11
setting	0	0	2	4	5	0.2310585786300049	11
excruciatingly	3	1	1	4	2	-0.4525741268224332	11
cloudy	1	0	1	2	7	0.45257412682243336	11
remodel	1	1	0	3	6	0.2310585786300049	11
quilt	1	2	1	0	7	0.2310585786300049	11
bunt	0	9	0	0	2	0.49752737684336534	11
compactly	1	1	2	0	7	0.31757447619364365	11
disapointing	3	2	2	0	4	-0.49908894880559934	11
bulge	2	2	2	2	3	-0.49908894880559934	11
liveupdate	8	1	1	1	0	0.49330714907571527	11
yosemite	1	0	0	2	8	0.49330714907571527	11
discriminate	0	1	0	3	7	0.48201379003790845	11
whimsical	0	0	0	8	3	0.498498817743263	11
stroke	1	1	0	4	5	-0.1224593312018546	11
cell	3	1	1	2	4	-0.49592986228410385	11
emac	2	0	0	4	5	-0.2310585786300049	11
temperamental	3	3	2	2	1	-0.4859363729567545	11
nas	2	1	1	5	2	-0.1224593312018546	11
heal	2	1	0	2	6	-0.1224593312018546	11
arranged	0	1	2	4	4	-0.17917869917539297	11
jumble	2	2	2	3	2	-0.48201379003790845	11
blaster	2	2	0	3	4	-0.4890130573694068	11
ne	1	0	0	2	8	0.49330714907571527	11
blocked	4	2	0	3	2	-0.49592986228410385	11
alpha	0	1	1	1	8	0.49330714907571527	11
comp	1	0	1	3	6	0.31757447619364365	11
outgrew	0	0	1	4	6	0.45257412682243336	11
reimburse	8	1	0	1	1	0.48201379003790845	11
doc	1	1	1	5	3	0.1224593312018546	11
omg	1	4	0	1	5	-0.4706877692486437	11
needing	2	0	0	2	7	0.3807970779778823	11
recordable	1	0	1	5	4	0.2310585786300049	11
emotional	1	0	4	2	4	-0.42414181997875644	11
followed	5	1	0	4	1	-0.4706877692486437	11
picnic	0	0	1	3	7	0.4890130573694068	11
applicable	2	0	1	2	6	0.0	11
traditionally	4	2	0	3	2	-0.49592986228410385	11
irritating	3	1	2	2	3	-0.4996646498695335	11
accessable	1	0	3	2	5	-0.2310585786300049	11
requirement	0	1	2	2	6	0.31757447619364365	11
uninterrupted	0	0	0	7	4	0.49330714907571527	11
randomize	0	0	2	5	4	0.3807970779778823	11
exert	2	1	1	1	6	-0.2310585786300049	11
minimally	3	2	3	3	0	-0.48704627246930415	11
xact	8	0	0	0	3	0.3807970779778823	11
terrain	1	1	4	3	2	-0.2310585786300049	11
snugride	1	2	0	2	6	0.0	11
e5	1	0	1	3	6	0.31757447619364365	11
skim	0	1	1	2	7	0.47068776924864364	11
hall	1	1	1	1	7	0.3807970779778823	11
maggot	0	1	2	1	7	0.45257412682243336	11
sheep	0	0	1	2	8	0.49752737684336534	11
e4c	0	2	0	2	7	0.45257412682243336	11
asks	2	1	0	0	8	0.42414181997875655	11
robotic	0	0	2	3	6	0.42414181997875655	11
politely	3	3	1	4	0	-0.48201379003790845	11
standardize	1	0	0	2	8	0.49330714907571527	11
stovetop	2	3	0	0	6	-0.42414181997875644	11
pcmcia	1	1	1	2	6	0.1224593312018546	11
kindly	6	0	1	0	4	-0.4525741268224332	11
sturdily	0	0	3	2	6	0.3807970779778823	11
uncanny	0	1	0	2	8	0.49592986228410396	11
earplug	1	1	3	5	1	0.1224593312018546	11
peice	6	2	0	2	1	0.0	11
absolutley	2	0	1	1	7	0.31757447619364365	11
trickle	0	1	1	3	6	0.3807970779778823	11
beefy	0	2	0	2	7	0.45257412682243336	11
religious	2	1	0	4	4	-0.4399133498259924	11
sealed	1	1	3	1	5	-0.3807970779778824	11
sleeved	0	1	0	2	8	0.49592986228410396	11
asp	1	1	1	6	2	0.3807970779778823	11
reprogrammed	3	0	4	1	3	-0.42414181997875644	11
energizer	1	1	2	2	5	-0.31757447619364365	11
subaru	0	0	2	3	6	0.42414181997875655	11
unpowered	1	0	3	3	4	-0.42414181997875644	11
drum	1	1	1	2	6	0.1224593312018546	11
z22	1	0	0	4	6	0.3807970779778823	11
cling	2	2	1	1	5	-0.4706877692486437	11
eddie	1	2	0	2	6	0.0	11
ferrite	3	0	0	1	7	0.1224593312018546	11
wimpy	2	0	0	0	9	0.49330714907571527	11
ds	0	0	2	2	7	0.48201379003790845	11
breakdown	1	0	2	6	2	0.42414181997875655	11
border	1	2	2	3	3	-0.4859363729567545	11
tempermental	3	1	2	2	3	-0.4996646498695335	11
undecided	0	0	2	3	6	0.42414181997875655	11
historic	0	1	0	2	8	0.49592986228410396	11
shady	6	0	4	0	1	0.0	11
transcribe	1	0	1	4	5	0.0	11
obstruct	0	1	2	4	4	-0.17917869917539297	11
autobackup	4	0	0	7	0	0.2310585786300049	11
dominate	0	0	0	4	7	0.49330714907571527	11
entry	0	0	3	2	6	0.3807970779778823	11
wearable	0	0	0	0	11	0.49998329857815205	11
verified	6	0	1	2	2	-0.3807970779778824	11
att	2	3	0	2	4	-0.49592986228410385	11
mapsource	0	1	1	2	7	0.47068776924864364	11
reading	2	2	1	3	3	-0.4947798743064416	11
snappy	1	0	1	3	6	0.31757447619364365	11
hopelessly	3	1	0	2	5	-0.4706877692486437	11
wp	0	3	2	0	6	-0.1224593312018546	11
wisely	3	1	0	4	3	-0.4525741268224332	11
chipset	2	1	1	1	6	-0.2310585786300049	11
ha	4	1	0	2	4	-0.49908894880559934	11
bowl	1	2	2	3	3	-0.4859363729567545	11
tts	0	0	0	6	5	0.47068776924864364	11
template	2	0	0	3	6	0.1224593312018546	11
torrent	1	0	1	1	8	0.4890130573694068	11
michael	3	0	3	2	3	-0.49872898373691865	11
activex	6	3	0	1	1	0.2310585786300049	11
registry	3	0	2	4	2	-0.42414181997875644	11
dipole	2	1	0	5	3	-0.1224593312018546	11
bin	0	1	0	6	4	0.45257412682243336	11
iclick	2	6	0	0	3	0.1224593312018546	11
complement	0	0	1	1	9	0.4994472213630764	11
iv	2	0	0	0	9	0.49330714907571527	11
house	3	1	1	2	4	-0.49592986228410385	11
unnoticeable	0	0	0	3	8	0.498498817743263	11
pail	4	0	1	0	6	-0.4525741268224332	11
thingy	0	2	1	2	6	0.2310585786300049	11
corel	4	1	2	0	4	-0.49908894880559934	11
bird	0	0	1	9	2	0.4994472213630764	12
curiously	3	0	2	5	2	-0.31757447619364365	12
weary	2	0	1	5	4	-0.1224593312018546	12
lamps	4	1	3	1	3	-0.49908894880559934	12
beforehand	6	1	1	1	3	-0.4525741268224332	12
part	1	0	2	3	6	0.1224593312018546	12
d2x	0	0	1	0	11	0.4999546021312976	12
pacific	2	2	0	3	5	-0.4706877692486437	12
antispyware	3	0	0	7	2	0.31757447619364365	12
structure	1	1	1	3	6	0.0	12
newegg	0	0	0	2	10	0.4998766054240137	12
feasible	1	2	1	4	4	-0.4525741268224332	12
loooong	2	4	1	1	4	-0.49752737684336523	12
assort	0	0	0	4	8	0.49752737684336534	12
scam	3	1	0	3	5	-0.48201379003790845	12
fairness	3	3	1	2	3	-0.4996038547246714	12
whip	0	1	2	4	5	-0.1224593312018546	12
bat	0	1	1	3	7	0.45257412682243336	12
breath	1	1	0	2	8	0.47068776924864364	12
spar	2	0	1	2	7	0.2310585786300049	12
nada	6	2	0	3	1	-0.31757447619364365	12
deem	1	8	0	1	2	0.47068776924864364	12
bitter	4	1	0	3	4	-0.4996646498695335	12
bake	5	0	1	3	3	-0.498498817743263	12
comming	1	2	3	1	5	-0.4706877692486437	12
iss	2	0	1	0	9	0.48201379003790845	12
disregard	3	0	1	3	5	-0.4706877692486437	12
fitting	1	0	1	9	1	0.498498817743263	12
frost	0	0	0	11	1	0.4999724643088853	12
eyepiece	0	0	1	4	7	0.48201379003790845	12
splash	2	1	0	1	8	0.3807970779778823	12
stow	0	0	0	6	6	0.45257412682243336	12
impose	1	0	2	3	6	0.1224593312018546	12
roadmate	2	0	1	5	4	-0.1224593312018546	12
h10	3	0	1	1	7	-0.1224593312018546	12
interpret	1	1	1	5	4	0.0	12
reportedly	1	0	0	7	4	0.47068776924864364	12
kansas	1	2	0	3	6	-0.1224593312018546	12
miscellaneous	0	0	2	6	4	0.45257412682243336	12
greenish	3	2	3	2	2	-0.49752737684336523	12
operator	4	1	0	2	5	-0.49592986228410385	12
defintely	1	2	0	3	6	-0.1224593312018546	12
disclose	1	3	2	2	4	-0.49592986228410385	12
decidedly	0	0	2	1	9	0.498498817743263	12
dynamo	1	0	0	2	9	0.49752737684336534	12
slides	2	2	0	4	4	-0.48201379003790845	12
puchased	0	1	1	5	5	0.1224593312018546	12
comparatively	1	0	0	4	7	0.45257412682243336	12
sam	2	0	0	8	2	0.48201379003790845	12
spray	3	0	1	2	6	-0.3807970779778824	12
gl	0	0	0	0	12	0.4999938558253978	12
hazard	2	1	3	3	3	-0.49330714907571516	12
scansoft	5	0	0	1	6	-0.4890130573694068	12
hearing	1	3	0	4	4	-0.4706877692486437	12
wriggle	1	0	0	6	5	0.3807970779778823	12
meticulous	4	1	1	2	4	-0.4996646498695335	12
salt	0	0	2	5	5	0.2310585786300049	12
stroll	0	0	0	4	8	0.49752737684336534	12
viewed	4	0	2	3	3	-0.4997965730219448	12
understatement	5	0	0	3	4	-0.4994472213630764	12
retro	0	1	2	4	5	-0.1224593312018546	12
cracked	3	0	2	2	5	-0.48201379003790845	12
audiobooks	1	0	2	4	5	-0.2310585786300049	12
bob	1	0	0	6	5	0.3807970779778823	12
swallow	1	0	2	3	6	0.1224593312018546	12
thumbnail	1	0	1	7	3	0.47068776924864364	12
wee	0	0	8	1	3	0.4890130573694068	12
drip	0	2	1	5	4	0.1224593312018546	12
colic	0	0	3	2	7	0.45257412682243336	12
trek	0	1	1	3	7	0.45257412682243336	12
ddr2	5	0	0	5	2	-0.49330714907571516	12
dummy	3	1	0	2	6	-0.42414181997875644	12
finder	1	2	0	7	2	0.42414181997875655	12
shortwave	0	0	0	3	9	0.4994472213630764	12
traveled	0	0	1	4	7	0.48201379003790845	12
pansonic	0	3	0	3	6	0.0	12
endorse	1	1	0	4	6	0.1224593312018546	12
destructive	3	1	2	3	3	-0.49953204327436707	12
unscathed	0	1	3	2	6	0.1224593312018546	12
dlink	1	4	4	0	3	-0.42414181997875644	12
discovered	3	1	1	4	3	-0.4706877692486437	12
dslrs	0	0	1	7	4	0.4890130573694068	12
finely	2	1	1	2	6	-0.31757447619364365	12
idiotic	1	6	3	0	2	0.2310585786300049	12
solo	1	0	3	1	7	0.31757447619364365	12
gap	1	1	4	2	4	-0.4706877692486437	12
mash	0	3	4	3	2	-0.2310585786300049	12
aimlessly	1	0	0	3	8	0.4890130573694068	12
dismiss	1	3	0	2	6	-0.31757447619364365	12
promising	2	3	0	2	5	-0.4890130573694068	12
diary	1	0	0	5	6	0.31757447619364365	12
t31	0	0	0	2	10	0.4998766054240137	12
playtex	3	6	0	3	0	0.31757447619364365	12
scare	0	1	0	3	8	0.49330714907571527	12
uncomplicated	1	1	1	0	9	0.4890130573694068	12
persist	6	1	3	1	1	-0.2310585786300049	12
resource	3	3	0	2	4	-0.4994472213630764	12
adept	3	0	0	5	4	-0.31757447619364365	12
sizable	5	1	0	3	3	-0.49752737684336523	12
peacefully	2	0	0	3	7	0.31757447619364365	12
straw	4	3	3	0	2	-0.4890130573694068	12
pdfs	0	2	0	1	9	0.49592986228410396	12
jpeg	0	0	1	4	7	0.48201379003790845	12
competent	3	1	2	4	2	-0.4706877692486437	12
caption	1	0	2	3	6	0.1224593312018546	12
kreisen	2	0	0	0	10	0.49752737684336534	12
dampen	0	1	4	1	6	0.0	12
sz	0	0	1	9	2	0.4994472213630764	12
yea	2	1	0	1	8	0.3807970779778823	12
p4	3	1	0	1	7	-0.2310585786300049	12
labelwriter	5	0	3	0	4	-0.49752737684336523	12
forthcoming	3	2	1	2	4	-0.49908894880559934	12
sporadic	6	0	2	1	3	-0.4706877692486437	12
definitive	2	0	2	6	2	0.2310585786300049	12
bloated	4	1	1	2	4	-0.4996646498695335	12
ascent	0	2	2	5	3	0.1224593312018546	12
skips	2	0	3	7	0	0.42414181997875655	12
pinpoint	1	0	1	4	6	0.2310585786300049	12
outlast	1	1	0	1	9	0.49330714907571527	12
cigarette	0	0	2	4	6	0.3807970779778823	12
fare	3	1	1	2	5	-0.4890130573694068	12
wednesday	3	1	1	2	5	-0.4890130573694068	12
dreaded	4	2	0	2	4	-0.4996646498695335	12
boppy	0	0	0	0	12	0.4999938558253978	12
inconspicuous	1	1	1	2	7	0.31757447619364365	12
decorative	0	0	3	4	5	0.0	12
damp	0	2	4	2	4	-0.4525741268224332	12
ping	5	1	0	1	5	-0.49908894880559934	12
nickel	4	0	1	3	4	-0.4996646498695335	12
smack	0	2	4	4	2	-0.2310585786300049	12
pleasure	0	0	1	0	11	0.4999546021312976	12
nonstop	2	3	0	3	4	-0.49752737684336523	12
casio	3	1	1	1	6	-0.4525741268224332	12
agp	1	0	0	1	10	0.4994472213630764	12
enthusiastic	1	0	0	1	10	0.4994472213630764	12
doable	0	0	2	5	5	0.2310585786300049	12
cat	2	0	1	2	7	0.2310585786300049	12
bic	0	0	0	7	5	0.4890130573694068	12
convolute	5	1	2	2	2	-0.4890130573694068	12
teeth	3	0	0	1	8	0.31757447619364365	12
orginally	4	1	0	2	5	-0.49592986228410385	12
germany	0	0	0	4	8	0.49752737684336534	12
secs	3	0	1	2	6	-0.3807970779778824	12
promotional	5	0	1	2	4	-0.49908894880559934	12
consistant	1	1	1	2	7	0.31757447619364365	12
replicate	5	1	0	1	5	-0.49908894880559934	12
unnatural	5	1	1	3	2	-0.49330714907571516	12
slouch	0	0	1	7	4	0.4890130573694068	12
workaround	6	2	1	2	1	-0.2310585786300049	12
forty	1	1	1	4	5	-0.31757447619364365	12
output	1	1	1	1	8	0.45257412682243336	12
enabled	0	1	1	2	8	0.4890130573694068	12
patiently	3	1	0	3	5	-0.48201379003790845	12
liberal	2	2	1	1	6	-0.42414181997875644	12
unintentionally	0	0	3	4	5	0.0	12
medela	1	3	2	5	1	-0.2310585786300049	12
selective	3	0	1	2	6	-0.3807970779778824	12
raid	2	1	1	3	5	-0.4525741268224332	12
rail	2	0	2	3	5	-0.42414181997875644	12
season	1	1	0	3	7	0.3807970779778823	12
adjusting	0	1	1	4	6	0.31757447619364365	12
condense	3	1	3	3	2	-0.49752737684336523	12
goodness	2	0	2	1	7	0.1224593312018546	12
jumpdrive	2	2	0	0	8	0.2310585786300049	12
noaa	2	2	2	3	3	-0.49752737684336523	12
caller	4	0	1	3	4	-0.4996646498695335	12
reminiscent	0	2	2	1	7	0.31757447619364365	12
devote	1	0	3	1	7	0.31757447619364365	12
harmon	1	0	0	2	9	0.49752737684336534	12
painstakingly	9	0	1	0	2	0.48201379003790845	12
facing	2	1	1	5	3	-0.2310585786300049	12
weaken	1	1	1	3	6	0.0	12
microphonic	0	0	0	4	8	0.49752737684336534	12
caused	4	5	0	1	2	-0.2310585786300049	12
prop	4	0	0	6	2	-0.2310585786300049	12
unobstructed	1	1	1	4	5	-0.31757447619364365	12
ftp	0	1	0	7	4	0.48201379003790845	12
chuck	6	2	0	2	2	-0.3807970779778824	12
envision	1	1	2	0	8	0.42414181997875655	12
nooks	0	2	0	4	6	0.2310585786300049	12
superdrive	0	0	1	7	4	0.4890130573694068	12
ballistic	1	1	1	3	6	0.0	12
stimulate	0	0	0	4	8	0.49752737684336534	12
appreciated	0	0	0	5	7	0.4890130573694068	12
motorcycle	0	0	3	1	8	0.4890130573694068	12
vacation	3	0	1	2	6	-0.3807970779778824	12
suckered	6	2	1	1	2	-0.31757447619364365	12
mental	0	0	0	4	8	0.49752737684336534	12
flexibility	0	0	0	5	7	0.4890130573694068	12
listened	2	2	2	3	3	-0.49752737684336523	12
m200	4	0	2	4	2	-0.49752737684336523	12
redirect	1	1	0	3	7	0.3807970779778823	12
g3	1	0	1	4	6	0.2310585786300049	12
overwhelmed	2	0	0	5	5	-0.2310585786300049	12
sippy	0	2	0	3	7	0.42414181997875655	12
specialized	0	1	0	5	6	0.3807970779778823	12
karaoke	1	3	1	0	7	-0.1224593312018546	12
rob	3	2	2	1	4	-0.4994472213630764	12
wholeheartedly	3	0	2	3	4	-0.49592986228410385	12
lucked	2	1	0	2	7	0.1224593312018546	12
expedite	1	0	2	1	8	0.47068776924864364	12
rebooted	2	1	2	4	3	-0.42414181997875644	12
sm6	7	0	1	4	0	0.0	12
ohm	2	0	0	3	7	0.31757447619364365	12
plainly	1	2	1	0	8	0.3807970779778823	12
ftm	3	0	1	7	1	0.31757447619364365	12
value	2	0	2	1	7	0.1224593312018546	12
foolishly	2	2	2	3	3	-0.49752737684336523	12
retard	5	2	1	3	1	-0.4706877692486437	12
entertaining	1	2	1	1	7	0.1224593312018546	12
staticky	2	2	1	5	2	-0.31757447619364365	12
foamy	0	0	2	5	5	0.2310585786300049	12
smartly	0	1	4	3	4	-0.42414181997875644	12
witness	1	0	0	3	8	0.4890130573694068	12
realy	2	1	0	5	4	-0.2310585786300049	12
defiantly	2	0	0	2	8	0.45257412682243336	12
mommy	0	0	3	4	5	0.0	12
frustration	6	0	2	3	1	-0.42414181997875644	12
anal	1	0	1	3	7	0.42414181997875655	12
crossover	0	0	1	3	8	0.49592986228410396	12
binocs	0	0	0	0	12	0.4999938558253978	12
tier	3	2	1	3	3	-0.4996038547246714	12
thoughtfully	1	1	1	1	8	0.45257412682243336	12
mtp	1	0	1	3	8	0.47068776924864364	13
inept	8	1	1	0	3	0.1224593312018546	13
reusable	2	0	5	0	6	-0.4525741268224332	13
imaginative	0	1	2	7	3	0.47068776924864364	13
mattress	1	0	3	1	8	0.42414181997875655	13
creep	4	1	2	2	4	-0.49987660542401374	13
comparably	1	1	1	5	5	-0.2772998611746912	13
bi	0	1	0	3	9	0.49752737684336534	13
hill	2	2	1	2	6	-0.4525741268224332	13
unavoidable	0	3	1	7	2	0.42414181997875655	13
shore	0	3	2	4	4	-0.4626731126558705	13
lick	4	0	1	2	6	-0.48201379003790845	13
thirdly	4	1	2	2	4	-0.49987660542401374	13
wreck	4	6	0	0	3	-0.1224593312018546	13
sleepy	0	1	3	6	3	0.3807970779778823	13
michigan	1	0	1	1	10	0.498498817743263	13
adventurous	0	5	0	0	8	0.1224593312018546	13
purchasing	1	1	2	2	7	0.1224593312018546	13
flatscreen	0	0	4	3	6	0.1224593312018546	13
hinder	1	0	1	5	6	0.1224593312018546	13
transportable	0	0	1	4	8	0.49330714907571527	13
knowledge	2	0	1	5	5	-0.3519528019683105	13
garbage	7	3	1	1	1	0.2310585786300049	13
fixes	4	1	0	4	4	-0.49953204327436707	13
stain	6	0	1	2	4	-0.49752737684336523	13
pave	2	3	1	5	2	-0.42414181997875644	13
bracket	1	1	0	0	11	0.4994472213630764	13
coordinate	3	1	2	2	5	-0.49592986228410385	13
workouts	0	0	1	2	10	0.49966464986953363	13
obsessive	0	0	2	4	7	0.45257412682243336	13
manner	0	0	2	1	10	0.4994472213630764	13
riddle	4	3	1	4	1	-0.4980732653366725	13
unsightly	2	2	2	1	6	-0.4706877692486437	13
optically	0	1	2	2	8	0.47068776924864364	13
declare	4	1	3	1	4	-0.49987660542401374	13
scuff	0	1	3	2	7	0.31757447619364365	13
carolina	0	0	2	2	9	0.49752737684336534	13
unsurpassed	1	0	1	3	8	0.47068776924864364	13
momentarily	4	0	2	4	3	-0.4992903296008994	13
ugh	4	1	3	2	3	-0.4997965730219448	13
wallpaper	2	0	0	2	9	0.48201379003790845	13
mmc	3	3	4	2	1	-0.42414181997875644	13
brainer	1	1	1	0	10	0.49592986228410396	13
tarnish	3	1	3	2	4	-0.4994472213630764	13
whatever	2	1	1	2	7	-0.1224593312018546	13
waypoint	1	0	1	6	5	0.31757447619364365	13
iolo	10	0	0	3	0	0.49592986228410396	13
believable	1	0	0	2	10	0.4990889488055994	13
seatbelt	1	1	0	4	7	0.31757447619364365	13
dinner	2	0	2	2	7	0.0	13
ucl	1	2	2	1	7	-0.1224593312018546	13
viewfinder	0	1	0	5	7	0.45257412682243336	13
comprehend	2	2	0	3	6	-0.42414181997875644	13
teen	1	0	0	4	8	0.48201379003790845	13
truth	3	2	2	1	5	-0.498498817743263	13
concert	1	0	0	5	7	0.42414181997875655	13
suffice	3	2	2	3	3	-0.49982779740288097	13
eye	0	1	1	2	9	0.49592986228410396	13
purchsed	1	0	1	2	9	0.49330714907571527	13
intelligently	3	0	2	4	4	-0.491422514586288	13
fundamental	2	6	1	1	3	-0.2310585786300049	13
held	3	2	1	3	4	-0.4994472213630764	13
navy	2	1	0	4	6	-0.31757447619364365	13
swipe	1	0	4	3	5	-0.42414181997875644	13
turbo	2	3	2	2	4	-0.4994472213630764	13
featured	2	1	0	3	7	0.0	13
enthusiast	0	0	0	4	9	0.4990889488055994	13
luxurious	0	0	0	4	9	0.4990889488055994	13
advertized	0	1	1	2	9	0.49592986228410396	13
gem	0	0	1	4	8	0.49330714907571527	13
boys	1	1	2	0	9	0.47068776924864364	13
